Time,Code,Price,Action,Lot,Buyer,Seller,Market
16:14:46,MAPI,"1,165 (-2.10%)",Sell,24,XL [D],KK [D],RG
16:14:46,MAPI,"1,165 (-2.10%)",Sell,1,YP [D],KK [D],RG
16:12:28,MAPI,"1,165 (-2.10%)",Sell,40,YU [F],YP [D],RG
16:12:27,MAPI,"1,165 (-2.10%)",Sell,20,YU [F],KK [D],RG
16:12:13,MAPI,"1,165 (-2.10%)",Sell,5,YU [F],KK [D],RG
16:12:03,MAPI,"1,165 (-2.10%)",Sell,120,YU [F],GR [D],RG
16:05:34,MAPI,"1,165 (-2.10%)",Sell,80,YU [F],YP [D],RG
16:05:26,MAPI,"1,165 (-2.10%)",Sell,274,YU [F],XC [D],RG
16:03:57,MAPI,"1,165 (-2.10%)",Sell,60,YU [F],AZ [D],RG
16:03:57,MAPI,"1,165 (-2.10%)",Sell,5,YU [F],XL [D],RG
16:03:26,MAPI,"1,165 (-2.10%)",Sell,25,YU [F],KK [D],RG
16:03:16,MAPI,"1,165 (-2.10%)",Sell,1,YU [F],CP [D],RG
16:02:53,MAPI,"1,165 (-2.10%)",Sell,11,YU [F],YP [D],RG
16:02:49,MAPI,"1,165 (-2.10%)",Sell,55,YU [F],YP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,50,YU [F],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,20,YU [F],KK [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Buy,8,YU [F],XC [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Buy,42,YU [F],PD [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,50,YU [F],XA [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Buy,25,YU [F],XL [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,50,YU [F],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,292,YU [F],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,50,XL [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,10,YP [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,5,PD [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,2,PD [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Buy,126,AK [F],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Buy,813,BK [F],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Buy,430,YP [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Buy,9,YP [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,4,XL [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,5,XL [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,5,XC [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,5,XL [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Buy,2,AT [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Buy,100,YP [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,1,YP [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,30,XL [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,1,YP [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,30,YP [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,14,XL [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,1,XL [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,10,XL [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,25,PD [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,200,XC [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,5,PD [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Buy,2,YP [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Buy,2,XC [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,4,XC [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,19,XL [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,5,IF [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,4,AG [F],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,81,YU [D],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,780,YU [F],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,628,AK [F],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,5,AK [F],CP [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,"1,265",AK [F],ZP [F],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,5,AK [F],TP [F],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,5,AK [F],TP [F],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,1,AK [F],AK [F],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,4,AK [F],TP [F],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,200,AK [F],YO [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,237,AK [F],TP [F],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,46,AK [F],TP [F],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,4,AK [F],TP [F],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,292,AI [D],TP [F],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,6,AI [D],OD [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,14,AI [D],DR [D],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,21,AI [D],AK [F],RG
16:00:00,MAPI,"1,165 (-2.10%)",Sell,10,AI [D],XC [D],RG
15:49:54,MAPI,"1,175 (-1.26%)",Buy,19,XL [D],XL [D],RG
15:49:46,MAPI,"1,175 (-1.26%)",Buy,617,XL [D],XL [D],RG
15:49:46,MAPI,"1,175 (-1.26%)",Buy,18,XL [D],YP [D],RG
15:49:46,MAPI,"1,175 (-1.26%)",Buy,1,XL [D],EP [D],RG
15:49:46,MAPI,"1,175 (-1.26%)",Buy,1,XL [D],YU [D],RG
15:49:46,MAPI,"1,175 (-1.26%)",Buy,5,XL [D],YP [D],RG
15:49:46,MAPI,"1,175 (-1.26%)",Buy,1,XL [D],EP [D],RG
15:49:46,MAPI,"1,175 (-1.26%)",Buy,2,XL [D],PD [D],RG
15:49:46,MAPI,"1,175 (-1.26%)",Buy,60,XL [D],PD [D],RG
15:49:46,MAPI,"1,175 (-1.26%)",Buy,8,XL [D],DH [D],RG
15:49:46,MAPI,"1,170 (-1.68%)",Buy,100,XL [D],PD [D],RG
15:49:46,MAPI,"1,170 (-1.68%)",Buy,237,XL [D],XA [D],RG
15:49:41,MAPI,"1,165 (-2.10%)",Sell,8,YU [F],SQ [D],RG
15:49:37,MAPI,"1,165 (-2.10%)",Sell,75,YU [F],SQ [D],RG
15:49:26,MAPI,"1,170 (-1.68%)",Sell,5,YP [D],XA [D],RG
15:49:26,MAPI,"1,170 (-1.68%)",Sell,1,KK [D],XA [D],RG
15:49:26,MAPI,"1,170 (-1.68%)",Sell,1,DH [D],XA [D],RG
15:49:14,MAPI,"1,175 (-1.26%)",Buy,1,BB [D],DH [D],RG
15:49:13,MAPI,"1,170 (-1.68%)",Sell,2,BK [F],XL [D],RG
15:49:11,MAPI,"1,170 (-1.68%)",Buy,300,BK [F],PD [D],RG
15:49:11,MAPI,"1,170 (-1.68%)",Buy,400,BK [F],PD [D],RG
15:49:11,MAPI,"1,170 (-1.68%)",Buy,"1,315",BK [F],AK [F],RG
15:49:11,MAPI,"1,170 (-1.68%)",Buy,13,AG [F],AK [F],RG
15:49:09,MAPI,"1,165 (-2.10%)",Sell,1,YU [F],XL [D],RG
15:48:56,MAPI,"1,165 (-2.10%)",Sell,15,YU [F],CC [D],RG
15:48:53,MAPI,"1,165 (-2.10%)",Sell,26,YU [F],XC [D],RG
15:48:51,MAPI,"1,165 (-2.10%)",Buy,20,YU [F],YP [D],RG
15:48:51,MAPI,"1,165 (-2.10%)",Buy,24,YU [F],AK [D],RG
15:48:51,MAPI,"1,165 (-2.10%)",Buy,17,YU [F],AK [D],RG
15:48:30,MAPI,"1,155 (-2.94%)",Buy,"4,301",AK [F],LG [D],RG
15:48:30,MAPI,"1,155 (-2.94%)",Sell,652,BK [F],LG [D],RG
15:48:30,MAPI,"1,155 (-2.94%)",Sell,6,BB [D],LG [D],RG
15:48:30,MAPI,"1,155 (-2.94%)",Sell,2,PD [D],LG [D],RG
15:48:30,MAPI,"1,155 (-2.94%)",Sell,1,XL [D],LG [D],RG
15:48:30,MAPI,"1,155 (-2.94%)",Sell,38,XC [D],LG [D],RG
15:48:28,MAPI,"1,170 (-1.68%)",Buy,7,KZ [D],AK [F],RG
15:48:28,MAPI,"1,170 (-1.68%)",Buy,100,KZ [D],DR [D],RG
15:48:28,MAPI,"1,170 (-1.68%)",Buy,40,KZ [D],PD [D],RG
15:48:28,MAPI,"1,170 (-1.68%)",Buy,50,KZ [D],IU [D],RG
15:48:28,MAPI,"1,170 (-1.68%)",Buy,50,KZ [D],IU [D],RG
15:48:28,MAPI,"1,170 (-1.68%)",Buy,1,KZ [D],YP [D],RG
15:48:28,MAPI,"1,170 (-1.68%)",Buy,3,KZ [D],XL [D],RG
15:48:28,MAPI,"1,170 (-1.68%)",Buy,2,KZ [D],EP [D],RG
15:48:28,MAPI,"1,170 (-1.68%)",Buy,1,KZ [D],AZ [D],RG
15:48:28,MAPI,"1,170 (-1.68%)",Buy,1,KZ [D],YU [D],RG
15:48:28,MAPI,"1,170 (-1.68%)",Buy,9,KZ [D],LG [D],RG
15:48:20,MAPI,"1,170 (-1.68%)",Buy,16,KZ [D],LG [D],RG
15:48:20,MAPI,"1,170 (-1.68%)",Buy,5,KZ [D],YP [D],RG
15:48:15,MAPI,"1,160 (-2.52%)",Sell,18,BK [F],YP [D],RG
15:48:15,MAPI,"1,160 (-2.52%)",Sell,2,YP [D],YP [D],RG
15:48:11,MAPI,"1,170 (-1.68%)",Buy,119,KZ [D],PD [D],RG
15:48:11,MAPI,"1,170 (-1.68%)",Buy,2,KZ [D],XC [D],RG
15:48:11,MAPI,"1,170 (-1.68%)",Buy,20,KZ [D],XL [D],RG
15:48:06,MAPI,"1,165 (-2.10%)",Sell,878,YU [F],CC [F],RG
15:48:06,MAPI,"1,165 (-2.10%)",Buy,2,YU [F],CC [F],RG
15:48:06,MAPI,"1,165 (-2.10%)",Buy,10,YU [F],DR [D],RG
15:48:06,MAPI,"1,165 (-2.10%)",Buy,1,YU [F],YP [D],RG
15:48:06,MAPI,"1,165 (-2.10%)",Buy,100,YU [F],PD [D],RG
15:48:06,MAPI,"1,165 (-2.10%)",Buy,100,YU [F],PD [D],RG
15:48:06,MAPI,"1,165 (-2.10%)",Buy,100,YU [F],PD [D],RG
15:48:06,MAPI,"1,165 (-2.10%)",Buy,200,YU [F],PD [D],RG
15:48:06,MAPI,"1,165 (-2.10%)",Buy,5,YU [F],YP [D],RG
15:48:06,MAPI,"1,165 (-2.10%)",Buy,100,YU [F],PD [D],RG
15:48:06,MAPI,"1,165 (-2.10%)",Buy,61,YU [F],XL [D],RG
15:48:06,MAPI,"1,165 (-2.10%)",Buy,56,YU [F],YP [D],RG
15:48:06,MAPI,"1,165 (-2.10%)",Buy,1,YU [F],YU [D],RG
15:48:06,MAPI,"1,165 (-2.10%)",Buy,100,YU [F],PD [D],RG
15:48:06,MAPI,"1,165 (-2.10%)",Buy,177,YU [F],PD [D],RG
15:48:06,MAPI,"1,160 (-2.52%)",Buy,24,YU [F],AK [D],RG
15:48:06,MAPI,"1,160 (-2.52%)",Buy,28,YU [F],AK [D],RG
15:48:06,MAPI,"1,160 (-2.52%)",Buy,26,YU [F],AK [D],RG
15:48:06,MAPI,"1,160 (-2.52%)",Buy,42,YU [F],AK [D],RG
15:48:06,MAPI,"1,160 (-2.52%)",Buy,174,YU [F],TP [F],RG
15:48:06,MAPI,"1,160 (-2.52%)",Buy,26,YU [F],AK [D],RG
15:48:06,MAPI,"1,160 (-2.52%)",Buy,401,YU [F],TP [F],RG
15:48:06,MAPI,"1,160 (-2.52%)",Buy,38,YU [F],AK [D],RG
15:48:06,MAPI,"1,160 (-2.52%)",Buy,28,YU [F],AK [D],RG
15:48:06,MAPI,"1,160 (-2.52%)",Buy,38,YU [F],AK [D],RG
15:48:06,MAPI,"1,160 (-2.52%)",Buy,34,YU [F],AK [D],RG
15:48:06,MAPI,"1,160 (-2.52%)",Buy,23,YU [F],AK [D],RG
15:48:06,MAPI,"1,160 (-2.52%)",Buy,275,YU [F],TP [F],RG
15:48:06,MAPI,"1,160 (-2.52%)",Buy,"1,876",YU [F],IF [D],RG
15:48:05,MAPI,"1,160 (-2.52%)",Buy,19,KZ [D],IF [D],RG
15:48:03,MAPI,"1,155 (-2.94%)",Sell,26,XC [D],AK [D],RG
15:47:53,MAPI,"1,160 (-2.52%)",Buy,74,XL [D],IF [D],RG
15:47:53,MAPI,"1,155 (-2.94%)",Sell,1,XC [D],CP [D],RG
15:47:53,MAPI,"1,160 (-2.52%)",Buy,135,KZ [D],IF [D],RG
15:47:47,MAPI,"1,155 (-2.94%)",Sell,21,XC [D],ZP [D],RG
15:47:47,MAPI,"1,155 (-2.94%)",Sell,50,PD [D],ZP [D],RG
15:47:47,MAPI,"1,155 (-2.94%)",Sell,13,BB [D],ZP [D],RG
15:47:47,MAPI,"1,155 (-2.94%)",Sell,2,XL [D],ZP [D],RG
15:47:47,MAPI,"1,155 (-2.94%)",Sell,1,YP [D],ZP [D],RG
15:47:47,MAPI,"1,155 (-2.94%)",Sell,96,NI [D],ZP [D],RG
15:47:47,MAPI,"1,155 (-2.94%)",Sell,50,NI [D],ZP [D],RG
15:47:47,MAPI,"1,155 (-2.94%)",Sell,190,NI [D],ZP [D],RG
15:47:43,MAPI,"1,155 (-2.94%)",Sell,15,NI [D],XL [D],RG
15:47:37,MAPI,"1,160 (-2.52%)",Buy,113,KZ [D],IF [D],RG
15:47:24,MAPI,"1,160 (-2.52%)",Buy,2,YP [D],IF [D],RG
15:47:18,MAPI,"1,160 (-2.52%)",Buy,115,KZ [D],IF [D],RG
15:47:17,MAPI,"1,160 (-2.52%)",Buy,10,AG [F],IF [D],RG
15:47:17,MAPI,"1,155 (-2.94%)",Sell,25,PD [D],PD [D],RG
15:47:17,MAPI,"1,155 (-2.94%)",Sell,63,KZ [D],PD [D],RG
15:47:17,MAPI,"1,155 (-2.94%)",Sell,2,KK [D],PD [D],RG
15:47:16,MAPI,"1,160 (-2.52%)",Buy,1,NI [D],IF [D],RG
15:47:03,MAPI,"1,155 (-2.94%)",Sell,3,KK [D],XL [D],RG
15:47:03,MAPI,"1,155 (-2.94%)",Sell,1,YP [D],XL [D],RG
15:47:03,MAPI,"1,155 (-2.94%)",Sell,9,YP [D],XL [D],RG
15:47:03,MAPI,"1,160 (-2.52%)",Buy,104,KZ [D],IF [D],RG
15:47:00,MAPI,"1,160 (-2.52%)",Buy,110,KZ [D],IF [D],RG
15:46:47,MAPI,"1,155 (-2.94%)",Sell,1,YP [D],XC [D],RG
15:46:39,MAPI,"1,160 (-2.52%)",Sell,115,KZ [D],IF [D],RG
15:46:39,MAPI,"1,160 (-2.52%)",Sell,2,YP [D],IF [D],RG
15:46:39,MAPI,"1,160 (-2.52%)",Sell,5,YP [D],IF [D],RG
15:46:39,MAPI,"1,160 (-2.52%)",Sell,5,YP [D],IF [D],RG
15:46:39,MAPI,"1,160 (-2.52%)",Sell,20,CP [D],IF [D],RG
15:46:39,MAPI,"1,160 (-2.52%)",Sell,2,PD [D],IF [D],RG
15:46:39,MAPI,"1,160 (-2.52%)",Sell,122,KZ [D],IF [D],RG
15:46:39,MAPI,"1,160 (-2.52%)",Sell,10,YP [D],IF [D],RG
15:46:39,MAPI,"1,160 (-2.52%)",Sell,37,ZP [F],IF [D],RG
15:46:39,MAPI,"1,160 (-2.52%)",Sell,"1,931",AK [F],IF [D],RG
15:46:39,MAPI,"1,160 (-2.52%)",Sell,34,ZP [F],IF [D],RG
15:46:39,MAPI,"1,160 (-2.52%)",Sell,36,ZP [F],IF [D],RG
15:46:39,MAPI,"1,160 (-2.52%)",Sell,31,BB [D],IF [D],RG
15:46:39,MAPI,"1,160 (-2.52%)",Sell,91,KZ [D],IF [D],RG
15:46:30,MAPI,"1,165 (-2.10%)",Buy,123,KZ [D],PD [D],RG
15:46:30,MAPI,"1,165 (-2.10%)",Buy,4,KZ [D],XL [D],RG
15:46:29,MAPI,"1,165 (-2.10%)",Buy,6,CC [D],XL [D],RG
15:46:29,MAPI,"1,165 (-2.10%)",Buy,6,CC [D],XL [D],RG
15:46:29,MAPI,"1,165 (-2.10%)",Buy,138,CC [D],XC [D],RG
15:46:26,MAPI,"1,165 (-2.10%)",Buy,11,BK [F],XC [D],RG
15:45:58,MAPI,"1,160 (-2.52%)",Sell,35,KZ [D],PD [D],RG
15:45:39,MAPI,"1,160 (-2.52%)",Buy,6,KZ [D],AK [F],RG
15:45:39,MAPI,"1,160 (-2.52%)",Buy,28,KZ [D],AK [D],RG
15:45:39,MAPI,"1,160 (-2.52%)",Buy,17,KZ [D],AK [D],RG
15:45:38,MAPI,"1,160 (-2.52%)",Buy,5,YP [D],AK [D],RG
15:45:34,MAPI,"1,160 (-2.52%)",Buy,1,KZ [D],AK [D],RG
15:45:34,MAPI,"1,160 (-2.52%)",Buy,178,KZ [D],AK [F],RG
15:45:34,MAPI,"1,160 (-2.52%)",Buy,162,KZ [D],AT [D],RG
15:45:30,MAPI,"1,160 (-2.52%)",Buy,36,ZP [F],AT [D],RG
15:45:27,MAPI,"1,160 (-2.52%)",Buy,36,ZP [F],AT [D],RG
15:45:23,MAPI,"1,160 (-2.52%)",Buy,16,ZP [F],AT [D],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,31,CC [F],AK [D],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,28,CC [F],AK [D],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,2,CC [F],CC [F],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,42,CC [F],AK [D],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,9,CC [F],AK [F],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,194,CC [F],AK [F],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,283,CC [F],AK [F],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,11,CC [F],AK [F],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,9,CC [F],AK [F],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,93,CC [F],AK [F],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,75,AK [F],AK [F],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,30,AK [F],AK [D],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,26,AK [F],AK [D],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,28,AK [F],AK [D],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,23,AK [F],AK [D],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,23,AK [F],AK [D],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,12,AK [F],AK [D],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,10,AK [F],AK [D],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,5,AK [F],AK [D],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,27,AK [F],AK [D],RG
15:45:21,MAPI,"1,155 (-2.94%)",Buy,6,AK [F],AK [D],RG
15:45:20,MAPI,"1,150 (-3.36%)",Sell,42,KZ [D],AK [D],RG
15:44:59,MAPI,"1,155 (-2.94%)",Buy,10,XL [D],AK [D],RG
15:44:51,MAPI,"1,155 (-2.94%)",Buy,11,ZP [F],AK [D],RG
15:44:51,MAPI,"1,155 (-2.94%)",Buy,25,ZP [F],AK [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,54,KZ [D],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,24,YP [D],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,76,YP [D],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,11,ZP [F],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,23,ZP [F],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,1,ZP [F],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,1,ZP [F],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,17,ZP [F],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,19,ZP [F],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,1,PD [D],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,9,ZP [F],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,29,ZP [F],CC [F],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,4,XL [D],CC [F],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,6,XL [D],CC [F],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,34,ZP [F],CC [F],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,1,ZP [F],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,2,CC [D],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,1,XL [D],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,14,KZ [D],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,11,KZ [D],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,28,KZ [D],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,27,KZ [D],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,28,KZ [D],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,27,KZ [D],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,18,KZ [D],CC [D],RG
15:44:50,MAPI,"1,150 (-3.36%)",Sell,5,KZ [D],CC [D],RG
15:44:49,MAPI,"1,150 (-3.36%)",Sell,41,KZ [D],CC [F],RG
15:44:47,MAPI,"1,150 (-3.36%)",Sell,46,KZ [D],CC [D],RG
15:44:45,MAPI,"1,150 (-3.36%)",Sell,29,KZ [D],AK [D],RG
15:44:44,MAPI,"1,150 (-3.36%)",Sell,57,KZ [D],CC [D],RG
15:44:42,MAPI,"1,150 (-3.36%)",Sell,48,KZ [D],CC [F],RG
15:44:40,MAPI,"1,150 (-3.36%)",Sell,8,KZ [D],CC [D],RG
15:44:40,MAPI,"1,150 (-3.36%)",Sell,40,PD [D],CC [D],RG
15:44:40,MAPI,"1,150 (-3.36%)",Sell,6,XL [D],CC [D],RG
15:44:37,MAPI,"1,150 (-3.36%)",Sell,4,XL [D],XL [D],RG
15:44:37,MAPI,"1,150 (-3.36%)",Sell,2,BB [D],XL [D],RG
15:44:37,MAPI,"1,150 (-3.36%)",Sell,5,XL [D],XL [D],RG
15:44:36,MAPI,"1,150 (-3.36%)",Sell,40,XL [D],CC [D],RG
15:44:36,MAPI,"1,150 (-3.36%)",Sell,12,XL [D],CC [D],RG
15:44:34,MAPI,"1,150 (-3.36%)",Sell,45,XL [D],CC [F],RG
15:44:33,MAPI,"1,150 (-3.36%)",Sell,25,XL [D],AK [D],RG
15:44:32,MAPI,"1,150 (-3.36%)",Sell,49,XL [D],CC [D],RG
15:44:32,MAPI,"1,150 (-3.36%)",Sell,2,ZP [F],CC [D],RG
15:44:29,MAPI,"1,155 (-2.94%)",Buy,13,PD [D],CC [D],RG
15:44:29,MAPI,"1,155 (-2.94%)",Buy,19,PD [D],CC [D],RG
15:44:29,MAPI,"1,155 (-2.94%)",Buy,18,PD [D],CC [D],RG
15:44:29,MAPI,"1,155 (-2.94%)",Buy,2,PD [D],CC [D],RG
15:44:29,MAPI,"1,155 (-2.94%)",Buy,19,PD [D],CC [D],RG
15:44:29,MAPI,"1,155 (-2.94%)",Buy,7,PD [D],CC [D],RG
15:44:29,MAPI,"1,155 (-2.94%)",Buy,72,PD [D],CC [D],RG
15:44:28,MAPI,"1,150 (-3.36%)",Sell,32,ZP [F],CC [D],RG
15:44:28,MAPI,"1,150 (-3.36%)",Sell,18,ZP [F],CC [D],RG
15:44:27,MAPI,"1,155 (-2.94%)",Buy,37,ZP [F],CC [D],RG
15:44:26,MAPI,"1,150 (-3.36%)",Sell,18,ZP [F],CC [F],RG
15:44:26,MAPI,"1,150 (-3.36%)",Sell,20,YP [D],CC [F],RG
15:44:26,MAPI,"1,150 (-3.36%)",Sell,9,KZ [D],CC [F],RG
15:44:24,MAPI,"1,150 (-3.36%)",Sell,48,KZ [D],CC [D],RG
15:44:21,MAPI,"1,150 (-3.36%)",Sell,30,KZ [D],AK [D],RG
15:44:21,MAPI,"1,150 (-3.36%)",Sell,50,KZ [D],CC [D],RG
15:44:20,MAPI,"1,150 (-3.36%)",Sell,48,KZ [D],CC [D],RG
15:44:17,MAPI,"1,150 (-3.36%)",Sell,45,KZ [D],CC [F],RG
15:44:16,MAPI,"1,150 (-3.36%)",Sell,47,KZ [D],CC [D],RG
15:44:13,MAPI,"1,155 (-2.94%)",Buy,2,ZP [F],CC [D],RG
15:44:13,MAPI,"1,155 (-2.94%)",Buy,34,ZP [F],CC [D],RG
15:44:12,MAPI,"1,150 (-3.36%)",Sell,46,KZ [D],CC [D],RG
15:44:09,MAPI,"1,150 (-3.36%)",Sell,15,KZ [D],XL [D],RG
15:44:09,MAPI,"1,150 (-3.36%)",Sell,1,XL [D],XL [D],RG
15:44:09,MAPI,"1,150 (-3.36%)",Sell,34,XL [D],XL [D],RG
15:44:08,MAPI,"1,150 (-3.36%)",Sell,49,XL [D],CC [D],RG
15:44:08,MAPI,"1,150 (-3.36%)",Sell,45,XL [D],CC [F],RG
15:44:07,MAPI,"1,155 (-2.94%)",Buy,1,XL [D],CC [D],RG
15:44:05,MAPI,"1,155 (-2.94%)",Buy,19,ZP [F],CC [D],RG
15:44:05,MAPI,"1,155 (-2.94%)",Buy,19,ZP [F],CC [D],RG
15:44:04,MAPI,"1,155 (-2.94%)",Buy,8,ZP [F],CC [D],RG
15:44:04,MAPI,"1,155 (-2.94%)",Buy,20,ZP [F],AK [D],RG
15:44:04,MAPI,"1,155 (-2.94%)",Buy,8,ZP [F],CC [D],RG
15:44:03,MAPI,"1,150 (-3.36%)",Sell,45,XL [D],CC [D],RG
15:44:03,MAPI,"1,150 (-3.36%)",Sell,27,XL [D],YP [D],RG
15:44:03,MAPI,"1,150 (-3.36%)",Sell,35,ZP [F],YP [D],RG
15:44:03,MAPI,"1,150 (-3.36%)",Sell,10,YP [D],YP [D],RG
15:44:03,MAPI,"1,150 (-3.36%)",Sell,68,NI [D],YP [D],RG
15:44:03,MAPI,"1,150 (-3.36%)",Sell,36,NI [D],YP [D],RG
15:44:03,MAPI,"1,150 (-3.36%)",Sell,146,NI [D],YP [D],RG
15:44:03,MAPI,"1,150 (-3.36%)",Sell,250,AT [D],YP [D],RG
15:44:03,MAPI,"1,150 (-3.36%)",Sell,4,BK [F],YP [D],RG
15:44:03,MAPI,"1,150 (-3.36%)",Sell,174,AK [F],YP [D],RG
